delivery_hour,price,supply_mwh,demand_mwh,source_endpoint
2026-06-01 00:00:00+03:00,328.0,15923.69,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,328.01,15923.69,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,329.99,15924.02,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,330.0,15942.02,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,331.5,15942.27,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,331.51,15979.07,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,334.99,15979.64,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,335.0,15979.64,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,339.99,15980.46,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16034.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16036.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,340.0,16045.46,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,340.01,16045.46,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,341.41,16045.69,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,341.42,16062.69,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,342.99,16062.95,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,343.0,16062.95,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,347.99,16063.77,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,348.0,16063.77,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,349.67,16064.05,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16086.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,349.68,16107.05,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,349.98,16107.1,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,349.99,16134.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,350.0,16158.2,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16174.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16179.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16186.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16189.3,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16195.9,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16215.9,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16222.9,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16227.9,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16236.5,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16243.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,350.01,16245.8,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,365.08,16246.19,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16248.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16249.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16269.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.01,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.01,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.06,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.06,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.17,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.17,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.17,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.25,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.25,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.33,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.33,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.35,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.35,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.5,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.5,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.52,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.52,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.66,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.67,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.67,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.68,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.68,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.83,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.83,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.96,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16282.96,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16283.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16283.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,365.09,16289.19,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,366.06,16289.22,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,366.07,16295.72,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,368.77,16295.79,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,368.78,16299.39,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,369.54,16299.41,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,369.55,16299.41,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,370.0,16299.42,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,370.01,16299.42,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,374.49,16299.54,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,374.5,16299.54,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,375.99,16299.58,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16299.7,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16316.2,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16319.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16323.8,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16324.1,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,376.0,16329.58,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,376.62,16329.59,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,376.63,16331.29,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,393.63,16331.73,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16331.75,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16332.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16332.7,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,393.64,16347.73,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,397.99,16347.85,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,398.0,16347.85,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,399.99,16347.9,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16348.7,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16348.7,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16348.7,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16348.71,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16348.71,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16348.78,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16348.78,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16348.99,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16348.99,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16349.03,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16358.43,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16358.43,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16358.44,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.44,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.44,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.44,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.62,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.62,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.67,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.67,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.76,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.76,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.77,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.77,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.77,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.77,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.77,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16360.78,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16374.78,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16374.85,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16374.85,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16374.87,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16374.87,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16374.91,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16374.91,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16374.91,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16378.81,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16378.82,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16378.82,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16378.83,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16378.83,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16379.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16394.5,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,400.0,16413.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,400.01,16413.69,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,401.0,16422.43,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,401.99,16422.45,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,402.0,16422.45,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16423.2,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,449.99,16423.7,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,450.0,16438.7,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,455.99,16438.86,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,456.0,16438.86,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,459.99,16438.96,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,460.0,16438.96,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,469.99,16439.22,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,470.0,16439.22,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,479.99,16439.48,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,480.0,16439.48,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,485.0,16439.61,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,490.0,16439.74,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,490.01,16439.74,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,497.99,16439.95,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,498.0,16439.95,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,499.0,16439.97,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,499.9,16444.05,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,499.99,16461.28,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16473.2,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16485.0,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16485.2,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16485.4,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16505.4,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16515.4,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,500.0,16518.9,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16519.2,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16533.2,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16548.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16552.8,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,500.01,16568.73,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16575.9,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16582.9,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,501.0,16591.71,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,513.63,16591.84,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16593.7,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16607.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,513.64,16607.84,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,531.8,16608.99,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,534.0,16609.13,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,550.0,16610.14,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,550.01,16610.14,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,598.99,16613.24,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,599.0,16613.24,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,599.99,16613.31,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,,16613.6,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,600.0,16633.01,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,650.0,16636.17,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,650.01,16636.17,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,653.0,16636.36,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,653.01,16641.36,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,655.99,16641.55,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
2026-06-01 00:00:00+03:00,656.0,16661.55,,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/supply-demand-chart-data
