date,hour,systemMarginalPrice
2020-01-16T06:00:00+03:00,2020-01-16T06:00:00+03:00,320.05
2020-01-16T07:00:00+03:00,2020-01-16T07:00:00+03:00,325.13
2020-01-16T08:00:00+03:00,2020-01-16T08:00:00+03:00,313.67
2020-01-16T09:00:00+03:00,2020-01-16T09:00:00+03:00,335.9
2020-01-16T10:00:00+03:00,2020-01-16T10:00:00+03:00,314.27
2020-01-16T11:00:00+03:00,2020-01-16T11:00:00+03:00,274.18
2020-01-16T12:00:00+03:00,2020-01-16T12:00:00+03:00,300.1
2020-01-16T13:00:00+03:00,2020-01-16T13:00:00+03:00,264.6
2020-01-16T14:00:00+03:00,2020-01-16T14:00:00+03:00,305.16
2020-01-16T15:00:00+03:00,2020-01-16T15:00:00+03:00,310.33
2020-01-16T16:00:00+03:00,2020-01-16T16:00:00+03:00,319.78
2020-01-16T17:00:00+03:00,2020-01-16T17:00:00+03:00,332.85
2020-01-16T18:00:00+03:00,2020-01-16T18:00:00+03:00,354.99
2020-01-16T19:00:00+03:00,2020-01-16T19:00:00+03:00,349.99
2020-01-16T20:00:00+03:00,2020-01-16T20:00:00+03:00,351.28
2020-01-16T21:00:00+03:00,2020-01-16T21:00:00+03:00,348.5
2020-01-16T22:00:00+03:00,2020-01-16T22:00:00+03:00,344.99
2020-01-16T23:00:00+03:00,2020-01-16T23:00:00+03:00,298.56
2020-01-17T00:00:00+03:00,2020-01-17T00:00:00+03:00,331.88
2020-01-17T01:00:00+03:00,2020-01-17T01:00:00+03:00,349.89
2020-01-17T02:00:00+03:00,2020-01-17T02:00:00+03:00,325.0
2020-01-17T03:00:00+03:00,2020-01-17T03:00:00+03:00,250.0
2020-01-17T04:00:00+03:00,2020-01-17T04:00:00+03:00,240.9
2020-01-17T05:00:00+03:00,2020-01-17T05:00:00+03:00,260.9
2020-01-17T06:00:00+03:00,2020-01-17T06:00:00+03:00,259.9
2020-01-17T07:00:00+03:00,2020-01-17T07:00:00+03:00,340.5
2020-01-17T08:00:00+03:00,2020-01-17T08:00:00+03:00,354.99
2020-01-17T09:00:00+03:00,2020-01-17T09:00:00+03:00,359.41
2020-01-17T10:00:00+03:00,2020-01-17T10:00:00+03:00,369.91
2020-01-17T11:00:00+03:00,2020-01-17T11:00:00+03:00,384.07
2020-01-17T12:00:00+03:00,2020-01-17T12:00:00+03:00,370.91
2020-01-17T13:00:00+03:00,2020-01-17T13:00:00+03:00,346.4
2020-01-17T14:00:00+03:00,2020-01-17T14:00:00+03:00,352.0
2020-01-17T15:00:00+03:00,2020-01-17T15:00:00+03:00,363.0
2020-01-17T16:00:00+03:00,2020-01-17T16:00:00+03:00,364.7
2020-01-17T17:00:00+03:00,2020-01-17T17:00:00+03:00,369.0
2020-01-17T18:00:00+03:00,2020-01-17T18:00:00+03:00,369.29
2020-01-17T19:00:00+03:00,2020-01-17T19:00:00+03:00,331.53
2020-01-17T20:00:00+03:00,2020-01-17T20:00:00+03:00,321.97
2020-01-17T21:00:00+03:00,2020-01-17T21:00:00+03:00,319.11
2020-01-17T22:00:00+03:00,2020-01-17T22:00:00+03:00,308.58
2020-01-17T23:00:00+03:00,2020-01-17T23:00:00+03:00,313.7
2020-01-18T00:00:00+03:00,2020-01-18T00:00:00+03:00,321.6
2020-01-18T01:00:00+03:00,2020-01-18T01:00:00+03:00,326.99
2020-01-18T02:00:00+03:00,2020-01-18T02:00:00+03:00,305.01
2020-01-18T03:00:00+03:00,2020-01-18T03:00:00+03:00,275.89
2020-01-18T04:00:00+03:00,2020-01-18T04:00:00+03:00,275.89
2020-01-18T05:00:00+03:00,2020-01-18T05:00:00+03:00,279.61
2020-01-18T06:00:00+03:00,2020-01-18T06:00:00+03:00,289.51
2020-01-18T07:00:00+03:00,2020-01-18T07:00:00+03:00,288.57
2020-01-18T08:00:00+03:00,2020-01-18T08:00:00+03:00,263.0
2020-01-18T09:00:00+03:00,2020-01-18T09:00:00+03:00,330.74
2020-01-18T10:00:00+03:00,2020-01-18T10:00:00+03:00,352.0
2020-01-18T11:00:00+03:00,2020-01-18T11:00:00+03:00,357.01
2020-01-18T12:00:00+03:00,2020-01-18T12:00:00+03:00,352.0
2020-01-18T13:00:00+03:00,2020-01-18T13:00:00+03:00,347.14
2020-01-18T14:00:00+03:00,2020-01-18T14:00:00+03:00,353.71
2020-01-18T15:00:00+03:00,2020-01-18T15:00:00+03:00,332.0
2020-01-18T16:00:00+03:00,2020-01-18T16:00:00+03:00,353.71
2020-01-18T17:00:00+03:00,2020-01-18T17:00:00+03:00,315.79
2020-01-18T18:00:00+03:00,2020-01-18T18:00:00+03:00,313.92
2020-01-18T19:00:00+03:00,2020-01-18T19:00:00+03:00,270.1
2020-01-18T20:00:00+03:00,2020-01-18T20:00:00+03:00,257.0
2020-01-18T21:00:00+03:00,2020-01-18T21:00:00+03:00,257.0
2020-01-18T22:00:00+03:00,2020-01-18T22:00:00+03:00,257.0
2020-01-18T23:00:00+03:00,2020-01-18T23:00:00+03:00,262.0
2020-01-19T00:00:00+03:00,2020-01-19T00:00:00+03:00,333.22
2020-01-19T01:00:00+03:00,2020-01-19T01:00:00+03:00,322.99
2020-01-19T02:00:00+03:00,2020-01-19T02:00:00+03:00,285.0
2020-01-19T03:00:00+03:00,2020-01-19T03:00:00+03:00,260.0
2020-01-19T04:00:00+03:00,2020-01-19T04:00:00+03:00,283.4
2020-01-19T05:00:00+03:00,2020-01-19T05:00:00+03:00,283.41
2020-01-19T06:00:00+03:00,2020-01-19T06:00:00+03:00,309.0
2020-01-19T07:00:00+03:00,2020-01-19T07:00:00+03:00,299.78
2020-01-19T08:00:00+03:00,2020-01-19T08:00:00+03:00,243.49
2020-01-19T09:00:00+03:00,2020-01-19T09:00:00+03:00,174.98
2020-01-19T10:00:00+03:00,2020-01-19T10:00:00+03:00,225.0
2020-01-19T11:00:00+03:00,2020-01-19T11:00:00+03:00,298.0
2020-01-19T12:00:00+03:00,2020-01-19T12:00:00+03:00,300.01
2020-01-19T13:00:00+03:00,2020-01-19T13:00:00+03:00,332.1
2020-01-19T14:00:00+03:00,2020-01-19T14:00:00+03:00,332.1
2020-01-19T15:00:00+03:00,2020-01-19T15:00:00+03:00,334.9
2020-01-19T16:00:00+03:00,2020-01-19T16:00:00+03:00,332.76
2020-01-19T17:00:00+03:00,2020-01-19T17:00:00+03:00,257.0
2020-01-19T18:00:00+03:00,2020-01-19T18:00:00+03:00,257.0
2020-01-19T19:00:00+03:00,2020-01-19T19:00:00+03:00,286.3
2020-01-19T20:00:00+03:00,2020-01-19T20:00:00+03:00,285.42
2020-01-19T21:00:00+03:00,2020-01-19T21:00:00+03:00,257.0
2020-01-19T22:00:00+03:00,2020-01-19T22:00:00+03:00,280.0
2020-01-19T23:00:00+03:00,2020-01-19T23:00:00+03:00,318.09
2020-01-20T00:00:00+03:00,2020-01-20T00:00:00+03:00,335.0
2020-01-20T01:00:00+03:00,2020-01-20T01:00:00+03:00,351.1
2020-01-20T02:00:00+03:00,2020-01-20T02:00:00+03:00,334.99
2020-01-20T03:00:00+03:00,2020-01-20T03:00:00+03:00,245.01
2020-01-20T04:00:00+03:00,2020-01-20T04:00:00+03:00,209.0
2020-01-20T05:00:00+03:00,2020-01-20T05:00:00+03:00,244.0
2020-01-20T06:00:00+03:00,2020-01-20T06:00:00+03:00,300.21
2020-01-20T07:00:00+03:00,2020-01-20T07:00:00+03:00,321.73
2020-01-20T08:00:00+03:00,2020-01-20T08:00:00+03:00,282.2
2020-01-20T09:00:00+03:00,2020-01-20T09:00:00+03:00,345.02
2020-01-20T10:00:00+03:00,2020-01-20T10:00:00+03:00,364.0
2020-01-20T11:00:00+03:00,2020-01-20T11:00:00+03:00,367.75
2020-01-20T12:00:00+03:00,2020-01-20T12:00:00+03:00,360.0
2020-01-20T13:00:00+03:00,2020-01-20T13:00:00+03:00,360.56
2020-01-20T14:00:00+03:00,2020-01-20T14:00:00+03:00,367.5
2020-01-20T15:00:00+03:00,2020-01-20T15:00:00+03:00,368.2
2020-01-20T16:00:00+03:00,2020-01-20T16:00:00+03:00,372.55
2020-01-20T17:00:00+03:00,2020-01-20T17:00:00+03:00,365.77
2020-01-20T18:00:00+03:00,2020-01-20T18:00:00+03:00,356.82
2020-01-20T19:00:00+03:00,2020-01-20T19:00:00+03:00,355.0
2020-01-20T20:00:00+03:00,2020-01-20T20:00:00+03:00,350.45
2020-01-20T21:00:00+03:00,2020-01-20T21:00:00+03:00,335.0
2020-01-20T22:00:00+03:00,2020-01-20T22:00:00+03:00,335.0
2020-01-20T23:00:00+03:00,2020-01-20T23:00:00+03:00,331.45
2020-01-21T00:00:00+03:00,2020-01-21T00:00:00+03:00,320.0
2020-01-21T01:00:00+03:00,2020-01-21T01:00:00+03:00,344.61
2020-01-21T02:00:00+03:00,2020-01-21T02:00:00+03:00,298.88
2020-01-21T03:00:00+03:00,2020-01-21T03:00:00+03:00,296.82
2020-01-21T04:00:00+03:00,2020-01-21T04:00:00+03:00,243.98
2020-01-21T05:00:00+03:00,2020-01-21T05:00:00+03:00,259.99
2020-01-21T06:00:00+03:00,2020-01-21T06:00:00+03:00,320.0
2020-01-21T07:00:00+03:00,2020-01-21T07:00:00+03:00,330.6
2020-01-21T08:00:00+03:00,2020-01-21T08:00:00+03:00,329.54
2020-01-21T09:00:00+03:00,2020-01-21T09:00:00+03:00,341.0
2020-01-21T10:00:00+03:00,2020-01-21T10:00:00+03:00,354.99
2020-01-21T11:00:00+03:00,2020-01-21T11:00:00+03:00,360.3
2020-01-21T12:00:00+03:00,2020-01-21T12:00:00+03:00,357.93
2020-01-21T13:00:00+03:00,2020-01-21T13:00:00+03:00,358.96
2020-01-21T14:00:00+03:00,2020-01-21T14:00:00+03:00,362.78
2020-01-21T15:00:00+03:00,2020-01-21T15:00:00+03:00,370.97
2020-01-21T16:00:00+03:00,2020-01-21T16:00:00+03:00,370.57
2020-01-21T17:00:00+03:00,2020-01-21T17:00:00+03:00,370.51
2020-01-21T18:00:00+03:00,2020-01-21T18:00:00+03:00,370.84
2020-01-21T19:00:00+03:00,2020-01-21T19:00:00+03:00,367.62
2020-01-21T20:00:00+03:00,2020-01-21T20:00:00+03:00,364.1
2020-01-21T21:00:00+03:00,2020-01-21T21:00:00+03:00,358.35
2020-01-21T22:00:00+03:00,2020-01-21T22:00:00+03:00,343.16
2020-01-21T23:00:00+03:00,2020-01-21T23:00:00+03:00,345.0
2020-01-22T00:00:00+03:00,2020-01-22T00:00:00+03:00,322.74
2020-01-22T01:00:00+03:00,2020-01-22T01:00:00+03:00,332.43
2020-01-22T02:00:00+03:00,2020-01-22T02:00:00+03:00,298.88
2020-01-22T03:00:00+03:00,2020-01-22T03:00:00+03:00,283.74
2020-01-22T04:00:00+03:00,2020-01-22T04:00:00+03:00,264.9
2020-01-22T05:00:00+03:00,2020-01-22T05:00:00+03:00,288.6
2020-01-22T06:00:00+03:00,2020-01-22T06:00:00+03:00,334.11
2020-01-22T07:00:00+03:00,2020-01-22T07:00:00+03:00,274.56
2020-01-22T08:00:00+03:00,2020-01-22T08:00:00+03:00,332.99
2020-01-22T09:00:00+03:00,2020-01-22T09:00:00+03:00,338.19
2020-01-22T10:00:00+03:00,2020-01-22T10:00:00+03:00,339.03
2020-01-22T11:00:00+03:00,2020-01-22T11:00:00+03:00,339.99
2020-01-22T12:00:00+03:00,2020-01-22T12:00:00+03:00,260.13
2020-01-22T13:00:00+03:00,2020-01-22T13:00:00+03:00,257.0
2020-01-22T14:00:00+03:00,2020-01-22T14:00:00+03:00,255.13
2020-01-22T15:00:00+03:00,2020-01-22T15:00:00+03:00,241.18
2020-01-22T16:00:00+03:00,2020-01-22T16:00:00+03:00,247.0
2020-01-22T17:00:00+03:00,2020-01-22T17:00:00+03:00,257.0
2020-01-22T18:00:00+03:00,2020-01-22T18:00:00+03:00,315.0
2020-01-22T19:00:00+03:00,2020-01-22T19:00:00+03:00,314.0
2020-01-22T20:00:00+03:00,2020-01-22T20:00:00+03:00,288.92
2020-01-22T21:00:00+03:00,2020-01-22T21:00:00+03:00,295.79
2020-01-22T22:00:00+03:00,2020-01-22T22:00:00+03:00,275.81
2020-01-22T23:00:00+03:00,2020-01-22T23:00:00+03:00,278.94
2020-01-23T00:00:00+03:00,2020-01-23T00:00:00+03:00,264.36
2020-01-23T01:00:00+03:00,2020-01-23T01:00:00+03:00,332.44
2020-01-23T02:00:00+03:00,2020-01-23T02:00:00+03:00,325.0
2020-01-23T03:00:00+03:00,2020-01-23T03:00:00+03:00,276.83
2020-01-23T04:00:00+03:00,2020-01-23T04:00:00+03:00,275.88
2020-01-23T05:00:00+03:00,2020-01-23T05:00:00+03:00,256.77
2020-01-23T06:00:00+03:00,2020-01-23T06:00:00+03:00,256.12
2020-01-23T07:00:00+03:00,2020-01-23T07:00:00+03:00,247.0
2020-01-23T08:00:00+03:00,2020-01-23T08:00:00+03:00,284.7
2020-01-23T09:00:00+03:00,2020-01-23T09:00:00+03:00,258.5
2020-01-23T10:00:00+03:00,2020-01-23T10:00:00+03:00,241.12
2020-01-23T11:00:00+03:00,2020-01-23T11:00:00+03:00,255.45
2020-01-23T12:00:00+03:00,2020-01-23T12:00:00+03:00,256.13
2020-01-23T13:00:00+03:00,2020-01-23T13:00:00+03:00,257.0
2020-01-23T14:00:00+03:00,2020-01-23T14:00:00+03:00,257.0
2020-01-23T15:00:00+03:00,2020-01-23T15:00:00+03:00,257.0
2020-01-23T16:00:00+03:00,2020-01-23T16:00:00+03:00,261.13
2020-01-23T17:00:00+03:00,2020-01-23T17:00:00+03:00,257.0
2020-01-23T18:00:00+03:00,2020-01-23T18:00:00+03:00,261.13
2020-01-23T19:00:00+03:00,2020-01-23T19:00:00+03:00,297.59
2020-01-23T20:00:00+03:00,2020-01-23T20:00:00+03:00,269.0
2020-01-23T21:00:00+03:00,2020-01-23T21:00:00+03:00,266.2
2020-01-23T22:00:00+03:00,2020-01-23T22:00:00+03:00,259.0
2020-01-23T23:00:00+03:00,2020-01-23T23:00:00+03:00,257.0
2020-01-24T00:00:00+03:00,2020-01-24T00:00:00+03:00,308.0
2020-01-24T01:00:00+03:00,2020-01-24T01:00:00+03:00,321.04
2020-01-24T02:00:00+03:00,2020-01-24T02:00:00+03:00,309.96
2020-01-24T03:00:00+03:00,2020-01-24T03:00:00+03:00,286.83
2020-01-24T04:00:00+03:00,2020-01-24T04:00:00+03:00,210.0
2020-01-24T05:00:00+03:00,2020-01-24T05:00:00+03:00,276.83
2020-01-24T06:00:00+03:00,2020-01-24T06:00:00+03:00,329.0
2020-01-24T07:00:00+03:00,2020-01-24T07:00:00+03:00,329.87
2020-01-24T08:00:00+03:00,2020-01-24T08:00:00+03:00,325.07
2020-01-24T09:00:00+03:00,2020-01-24T09:00:00+03:00,349.99
2020-01-24T10:00:00+03:00,2020-01-24T10:00:00+03:00,351.97
2020-01-24T11:00:00+03:00,2020-01-24T11:00:00+03:00,359.4
2020-01-24T12:00:00+03:00,2020-01-24T12:00:00+03:00,356.0
2020-01-24T13:00:00+03:00,2020-01-24T13:00:00+03:00,354.0
2020-01-24T14:00:00+03:00,2020-01-24T14:00:00+03:00,355.09
2020-01-24T15:00:00+03:00,2020-01-24T15:00:00+03:00,348.68
2020-01-24T16:00:00+03:00,2020-01-24T16:00:00+03:00,338.67
2020-01-24T17:00:00+03:00,2020-01-24T17:00:00+03:00,341.83
2020-01-24T18:00:00+03:00,2020-01-24T18:00:00+03:00,344.43
2020-01-24T19:00:00+03:00,2020-01-24T19:00:00+03:00,356.61
2020-01-24T20:00:00+03:00,2020-01-24T20:00:00+03:00,343.43
2020-01-24T21:00:00+03:00,2020-01-24T21:00:00+03:00,369.99
2020-01-24T22:00:00+03:00,2020-01-24T22:00:00+03:00,376.25
2020-01-24T23:00:00+03:00,2020-01-24T23:00:00+03:00,396.0
2020-01-25T00:00:00+03:00,2020-01-25T00:00:00+03:00,401.01
2020-01-25T01:00:00+03:00,2020-01-25T01:00:00+03:00,399.0
2020-01-25T02:00:00+03:00,2020-01-25T02:00:00+03:00,360.22
2020-01-25T03:00:00+03:00,2020-01-25T03:00:00+03:00,300.0
2020-01-25T04:00:00+03:00,2020-01-25T04:00:00+03:00,303.7
2020-01-25T05:00:00+03:00,2020-01-25T05:00:00+03:00,328.57
2020-01-25T06:00:00+03:00,2020-01-25T06:00:00+03:00,350.72
2020-01-25T07:00:00+03:00,2020-01-25T07:00:00+03:00,351.97
2020-01-25T08:00:00+03:00,2020-01-25T08:00:00+03:00,360.0
2020-01-25T09:00:00+03:00,2020-01-25T09:00:00+03:00,360.0
2020-01-25T10:00:00+03:00,2020-01-25T10:00:00+03:00,367.8
2020-01-25T11:00:00+03:00,2020-01-25T11:00:00+03:00,357.24
2020-01-25T12:00:00+03:00,2020-01-25T12:00:00+03:00,340.0
2020-01-25T13:00:00+03:00,2020-01-25T13:00:00+03:00,332.5
2020-01-25T14:00:00+03:00,2020-01-25T14:00:00+03:00,321.32
2020-01-25T15:00:00+03:00,2020-01-25T15:00:00+03:00,271.4
2020-01-25T16:00:00+03:00,2020-01-25T16:00:00+03:00,235.0
2020-01-25T17:00:00+03:00,2020-01-25T17:00:00+03:00,256.12
2020-01-25T18:00:00+03:00,2020-01-25T18:00:00+03:00,256.77
2020-01-25T19:00:00+03:00,2020-01-25T19:00:00+03:00,270.0
2020-01-25T20:00:00+03:00,2020-01-25T20:00:00+03:00,271.5
2020-01-25T21:00:00+03:00,2020-01-25T21:00:00+03:00,318.51
2020-01-25T22:00:00+03:00,2020-01-25T22:00:00+03:00,315.41
2020-01-25T23:00:00+03:00,2020-01-25T23:00:00+03:00,321.74
2020-01-26T00:00:00+03:00,2020-01-26T00:00:00+03:00,276.9
2020-01-26T01:00:00+03:00,2020-01-26T01:00:00+03:00,256.18
2020-01-26T02:00:00+03:00,2020-01-26T02:00:00+03:00,322.76
2020-01-26T03:00:00+03:00,2020-01-26T03:00:00+03:00,321.4
2020-01-26T04:00:00+03:00,2020-01-26T04:00:00+03:00,320.33
2020-01-26T05:00:00+03:00,2020-01-26T05:00:00+03:00,275.0
2020-01-26T06:00:00+03:00,2020-01-26T06:00:00+03:00,256.18
2020-01-26T07:00:00+03:00,2020-01-26T07:00:00+03:00,321.01
2020-01-26T08:00:00+03:00,2020-01-26T08:00:00+03:00,229.0
2020-01-26T09:00:00+03:00,2020-01-26T09:00:00+03:00,195.0
2020-01-26T10:00:00+03:00,2020-01-26T10:00:00+03:00,229.0
2020-01-26T11:00:00+03:00,2020-01-26T11:00:00+03:00,255.45
2020-01-26T12:00:00+03:00,2020-01-26T12:00:00+03:00,240.49
2020-01-26T13:00:00+03:00,2020-01-26T13:00:00+03:00,245.0
2020-01-26T14:00:00+03:00,2020-01-26T14:00:00+03:00,245.0
2020-01-26T15:00:00+03:00,2020-01-26T15:00:00+03:00,250.0
2020-01-26T16:00:00+03:00,2020-01-26T16:00:00+03:00,256.87
2020-01-26T17:00:00+03:00,2020-01-26T17:00:00+03:00,285.0
2020-01-26T18:00:00+03:00,2020-01-26T18:00:00+03:00,322.77
2020-01-26T19:00:00+03:00,2020-01-26T19:00:00+03:00,337.98
2020-01-26T20:00:00+03:00,2020-01-26T20:00:00+03:00,330.0
2020-01-26T21:00:00+03:00,2020-01-26T21:00:00+03:00,325.75
2020-01-26T22:00:00+03:00,2020-01-26T22:00:00+03:00,330.19
2020-01-26T23:00:00+03:00,2020-01-26T23:00:00+03:00,327.25
2020-01-27T00:00:00+03:00,2020-01-27T00:00:00+03:00,321.08
2020-01-27T01:00:00+03:00,2020-01-27T01:00:00+03:00,321.22
2020-01-27T02:00:00+03:00,2020-01-27T02:00:00+03:00,312.14
2020-01-27T03:00:00+03:00,2020-01-27T03:00:00+03:00,276.83
2020-01-27T04:00:00+03:00,2020-01-27T04:00:00+03:00,247.48
2020-01-27T05:00:00+03:00,2020-01-27T05:00:00+03:00,257.0
2020-01-27T06:00:00+03:00,2020-01-27T06:00:00+03:00,315.7
2020-01-27T07:00:00+03:00,2020-01-27T07:00:00+03:00,333.42
2020-01-27T08:00:00+03:00,2020-01-27T08:00:00+03:00,316.89
2020-01-27T09:00:00+03:00,2020-01-27T09:00:00+03:00,318.0
2020-01-27T10:00:00+03:00,2020-01-27T10:00:00+03:00,256.77
2020-01-27T11:00:00+03:00,2020-01-27T11:00:00+03:00,259.15
2020-01-27T12:00:00+03:00,2020-01-27T12:00:00+03:00,256.13
2020-01-27T13:00:00+03:00,2020-01-27T13:00:00+03:00,256.13
2020-01-27T14:00:00+03:00,2020-01-27T14:00:00+03:00,256.13
2020-01-27T15:00:00+03:00,2020-01-27T15:00:00+03:00,256.19
2020-01-27T16:00:00+03:00,2020-01-27T16:00:00+03:00,261.13
2020-01-27T17:00:00+03:00,2020-01-27T17:00:00+03:00,270.78
2020-01-27T18:00:00+03:00,2020-01-27T18:00:00+03:00,305.48
2020-01-27T19:00:00+03:00,2020-01-27T19:00:00+03:00,316.02
2020-01-27T20:00:00+03:00,2020-01-27T20:00:00+03:00,314.99
2020-01-27T21:00:00+03:00,2020-01-27T21:00:00+03:00,299.14
2020-01-27T22:00:00+03:00,2020-01-27T22:00:00+03:00,260.04
2020-01-27T23:00:00+03:00,2020-01-27T23:00:00+03:00,260.04
2020-01-28T00:00:00+03:00,2020-01-28T00:00:00+03:00,338.0
2020-01-28T01:00:00+03:00,2020-01-28T01:00:00+03:00,346.3
2020-01-28T02:00:00+03:00,2020-01-28T02:00:00+03:00,236.0
2020-01-28T03:00:00+03:00,2020-01-28T03:00:00+03:00,235.51
2020-01-28T04:00:00+03:00,2020-01-28T04:00:00+03:00,246.11
2020-01-28T05:00:00+03:00,2020-01-28T05:00:00+03:00,269.83
2020-01-28T06:00:00+03:00,2020-01-28T06:00:00+03:00,312.14
2020-01-28T07:00:00+03:00,2020-01-28T07:00:00+03:00,333.8
2020-01-28T08:00:00+03:00,2020-01-28T08:00:00+03:00,342.6
2020-01-28T09:00:00+03:00,2020-01-28T09:00:00+03:00,378.94
2020-01-28T10:00:00+03:00,2020-01-28T10:00:00+03:00,389.79
2020-01-28T11:00:00+03:00,2020-01-28T11:00:00+03:00,400.73
2020-01-28T12:00:00+03:00,2020-01-28T12:00:00+03:00,402.6
2020-01-28T13:00:00+03:00,2020-01-28T13:00:00+03:00,389.0
2020-01-28T14:00:00+03:00,2020-01-28T14:00:00+03:00,396.29
2020-01-28T15:00:00+03:00,2020-01-28T15:00:00+03:00,395.0
2020-01-28T16:00:00+03:00,2020-01-28T16:00:00+03:00,373.91
2020-01-28T17:00:00+03:00,2020-01-28T17:00:00+03:00,374.0
2020-01-28T18:00:00+03:00,2020-01-28T18:00:00+03:00,349.7
2020-01-28T19:00:00+03:00,2020-01-28T19:00:00+03:00,345.95
2020-01-28T20:00:00+03:00,2020-01-28T20:00:00+03:00,345.0
2020-01-28T21:00:00+03:00,2020-01-28T21:00:00+03:00,341.53
2020-01-28T22:00:00+03:00,2020-01-28T22:00:00+03:00,337.69
2020-01-28T23:00:00+03:00,2020-01-28T23:00:00+03:00,335.0
2020-01-29T00:00:00+03:00,2020-01-29T00:00:00+03:00,260.04
2020-01-29T01:00:00+03:00,2020-01-29T01:00:00+03:00,323.56
2020-01-29T02:00:00+03:00,2020-01-29T02:00:00+03:00,297.57
2020-01-29T03:00:00+03:00,2020-01-29T03:00:00+03:00,254.0
2020-01-29T04:00:00+03:00,2020-01-29T04:00:00+03:00,261.0
2020-01-29T05:00:00+03:00,2020-01-29T05:00:00+03:00,260.99
2020-01-29T06:00:00+03:00,2020-01-29T06:00:00+03:00,288.99
2020-01-29T07:00:00+03:00,2020-01-29T07:00:00+03:00,321.44
2020-01-29T08:00:00+03:00,2020-01-29T08:00:00+03:00,332.0
2020-01-29T09:00:00+03:00,2020-01-29T09:00:00+03:00,342.0
2020-01-29T10:00:00+03:00,2020-01-29T10:00:00+03:00,332.0
2020-01-29T11:00:00+03:00,2020-01-29T11:00:00+03:00,315.85
2020-01-29T12:00:00+03:00,2020-01-29T12:00:00+03:00,318.7
2020-01-29T13:00:00+03:00,2020-01-29T13:00:00+03:00,318.92
2020-01-29T14:00:00+03:00,2020-01-29T14:00:00+03:00,322.71
2020-01-29T15:00:00+03:00,2020-01-29T15:00:00+03:00,326.25
2020-01-29T16:00:00+03:00,2020-01-29T16:00:00+03:00,330.15
2020-01-29T17:00:00+03:00,2020-01-29T17:00:00+03:00,335.47
2020-01-29T18:00:00+03:00,2020-01-29T18:00:00+03:00,308.36
2020-01-29T19:00:00+03:00,2020-01-29T19:00:00+03:00,336.06
2020-01-29T20:00:00+03:00,2020-01-29T20:00:00+03:00,336.27
2020-01-29T21:00:00+03:00,2020-01-29T21:00:00+03:00,327.0
2020-01-29T22:00:00+03:00,2020-01-29T22:00:00+03:00,328.05
2020-01-29T23:00:00+03:00,2020-01-29T23:00:00+03:00,323.46
2020-01-30T00:00:00+03:00,2020-01-30T00:00:00+03:00,321.24
2020-01-30T01:00:00+03:00,2020-01-30T01:00:00+03:00,321.74
2020-01-30T02:00:00+03:00,2020-01-30T02:00:00+03:00,296.54
2020-01-30T03:00:00+03:00,2020-01-30T03:00:00+03:00,251.0
2020-01-30T04:00:00+03:00,2020-01-30T04:00:00+03:00,250.01
2020-01-30T05:00:00+03:00,2020-01-30T05:00:00+03:00,251.0
2020-01-30T06:00:00+03:00,2020-01-30T06:00:00+03:00,320.0
2020-01-30T07:00:00+03:00,2020-01-30T07:00:00+03:00,323.07
2020-01-30T08:00:00+03:00,2020-01-30T08:00:00+03:00,333.0
2020-01-30T09:00:00+03:00,2020-01-30T09:00:00+03:00,345.0
2020-01-30T10:00:00+03:00,2020-01-30T10:00:00+03:00,323.6
2020-01-30T11:00:00+03:00,2020-01-30T11:00:00+03:00,327.77
2020-01-30T12:00:00+03:00,2020-01-30T12:00:00+03:00,331.94
2020-01-30T13:00:00+03:00,2020-01-30T13:00:00+03:00,280.65
2020-01-30T14:00:00+03:00,2020-01-30T14:00:00+03:00,340.57
2020-01-30T15:00:00+03:00,2020-01-30T15:00:00+03:00,338.68
2020-01-30T16:00:00+03:00,2020-01-30T16:00:00+03:00,337.69
2020-01-30T17:00:00+03:00,2020-01-30T17:00:00+03:00,339.64
2020-01-30T18:00:00+03:00,2020-01-30T18:00:00+03:00,319.19
2020-01-30T19:00:00+03:00,2020-01-30T19:00:00+03:00,331.38
2020-01-30T20:00:00+03:00,2020-01-30T20:00:00+03:00,275.4
2020-01-30T21:00:00+03:00,2020-01-30T21:00:00+03:00,290.0
2020-01-30T22:00:00+03:00,2020-01-30T22:00:00+03:00,281.48
2020-01-30T23:00:00+03:00,2020-01-30T23:00:00+03:00,282.17
2020-01-31T00:00:00+03:00,2020-01-31T00:00:00+03:00,330.26
2020-01-31T01:00:00+03:00,2020-01-31T01:00:00+03:00,335.72
2020-01-31T02:00:00+03:00,2020-01-31T02:00:00+03:00,254.0
2020-01-31T03:00:00+03:00,2020-01-31T03:00:00+03:00,249.0
2020-01-31T04:00:00+03:00,2020-01-31T04:00:00+03:00,249.41
2020-01-31T05:00:00+03:00,2020-01-31T05:00:00+03:00,251.0
2020-01-31T06:00:00+03:00,2020-01-31T06:00:00+03:00,252.0
2020-01-31T07:00:00+03:00,2020-01-31T07:00:00+03:00,324.0
2020-01-31T08:00:00+03:00,2020-01-31T08:00:00+03:00,260.04
2020-01-31T09:00:00+03:00,2020-01-31T09:00:00+03:00,337.5
2020-01-31T10:00:00+03:00,2020-01-31T10:00:00+03:00,345.0
2020-01-31T11:00:00+03:00,2020-01-31T11:00:00+03:00,357.09
2020-01-31T12:00:00+03:00,2020-01-31T12:00:00+03:00,359.14
2020-01-31T13:00:00+03:00,2020-01-31T13:00:00+03:00,349.95
