date,grfTl,grfUsd,grfEur,grfUsdMmBtu
2026-02-05 00:00:00+03:00,14699.0,338.25,26.96,9.32
2026-02-06 00:00:00+03:00,14653.0,337.21,26.87,9.29
2026-02-07 00:00:00+03:00,14593.0,335.82,26.76,9.25
2026-02-08 00:00:00+03:00,14540.0,334.61,26.67,9.22
2026-02-09 00:00:00+03:00,14469.08,332.48,26.35,9.16
2026-02-10 00:00:00+03:00,14499.0,332.97,26.28,9.17
2026-02-11 00:00:00+03:00,14481.28,332.42,26.22,9.16
2026-02-12 00:00:00+03:00,14519.0,333.23,26.37,9.18
2026-02-13 00:00:00+03:00,14551.0,334.17,26.48,9.2
2026-02-14 00:00:00+03:00,14621.0,335.78,26.61,9.25
2026-02-15 00:00:00+03:00,14523.0,333.53,26.43,9.19
2026-02-16 00:00:00+03:00,14561.56,333.69,26.43,9.19
2026-02-17 00:00:00+03:00,14517.0,332.56,26.4,9.16
2026-02-18 00:00:00+03:00,14552.0,333.19,26.46,9.18
2026-02-19 00:00:00+03:00,14485.5,331.54,26.42,9.13
2026-02-20 00:00:00+03:00,14548.0,333.0,26.61,9.17
2026-02-21 00:00:00+03:00,14583.0,333.8,26.67,9.19
2026-02-22 00:00:00+03:00,14615.0,334.53,26.73,9.21
2026-02-23 00:00:00+03:00,14661.0,335.08,26.67,9.23
2026-02-24 00:00:00+03:00,14705.0,335.9,26.79,9.25
2026-02-25 00:00:00+03:00,14670.09,335.02,26.71,9.23
2026-02-26 00:00:00+03:00,14606.54,333.46,26.55,9.18
2026-02-27 00:00:00+03:00,14678.0,335.11,26.68,9.23
2026-02-28 00:00:00+03:00,14584.0,332.97,26.51,9.17
2026-03-01 00:00:00+03:00,14507.32,331.22,26.37,9.12
2026-03-02 00:00:00+03:00,14455.96,329.41,26.39,9.07
2026-03-03 00:00:00+03:00,14423.08,328.61,26.57,9.05
2026-03-04 00:00:00+03:00,14567.79,331.89,26.85,9.14
2026-03-05 00:00:00+03:00,14578.99,331.99,26.88,9.14
2026-03-06 00:00:00+03:00,14773.18,336.48,27.28,9.27
2026-03-07 00:00:00+03:00,14699.24,334.79,27.15,9.22
2026-03-08 00:00:00+03:00,14873.13,338.75,27.47,9.33
2026-03-09 00:00:00+03:00,14801.0,336.38,27.36,9.27
2026-03-10 00:00:00+03:00,14776.31,335.96,27.11,9.25
2026-03-11 00:00:00+03:00,14932.0,339.39,27.48,9.35
2026-03-12 00:00:00+03:00,14964.71,339.87,27.65,9.36
2026-03-13 00:00:00+03:00,14852.0,337.38,27.67,9.29
2026-03-14 00:00:00+03:00,14756.83,335.22,27.49,9.23
2026-03-15 00:00:00+03:00,14973.0,340.13,27.89,9.37
2026-03-16 00:00:00+03:00,14652.42,332.21,27.27,9.15
2026-03-17 00:00:00+03:00,14603.62,330.99,27.04,9.12
2026-03-18 00:00:00+03:00,14559.0,329.89,26.87,9.09
2026-03-19 00:00:00+03:00,14672.64,332.47,27.08,9.16
2026-03-20 00:00:00+03:00,14475.81,328.01,26.72,9.03
2026-03-21 00:00:00+03:00,14432.0,327.02,26.64,9.01
2026-03-22 00:00:00+03:00,14401.0,326.31,26.58,8.99
2026-03-23 00:00:00+03:00,14378.0,324.97,26.51,8.95
2026-03-24 00:00:00+03:00,14353.77,324.28,26.29,8.93
2026-03-25 00:00:00+03:00,14300.08,322.99,26.17,8.9
2026-03-26 00:00:00+03:00,14470.5,326.77,26.58,9.0
2026-03-27 00:00:00+03:00,14302.03,322.93,26.35,8.89
2026-03-28 00:00:00+03:00,14263.0,322.05,26.28,8.87
2026-03-29 00:00:00+03:00,14647.0,330.72,26.98,9.11
2026-03-30 00:00:00+03:00,14719.0,331.63,27.11,9.13
2026-03-31 00:00:00+03:00,15004.48,337.97,27.69,9.31
2026-04-01 00:00:00+03:00,15585.0,351.06,28.45,9.67
2026-04-02 00:00:00+03:00,14986.06,337.41,27.52,9.29
2026-04-03 00:00:00+03:00,15092.7,339.69,27.66,9.36
2026-04-04 00:00:00+03:00,14948.1,336.44,27.39,9.27
2026-04-05 00:00:00+03:00,15963.22,359.28,29.25,9.9
2026-04-06 00:00:00+03:00,17384.36,390.59,31.78,10.76
2026-04-07 00:00:00+03:00,17357.0,389.82,31.7,10.74
2026-04-08 00:00:00+03:00,17342.0,390.12,31.36,10.75
2026-04-09 00:00:00+03:00,17330.0,389.35,31.35,10.72
2026-04-10 00:00:00+03:00,17282.0,388.22,31.19,10.69
2026-04-11 00:00:00+03:00,17342.0,389.57,31.3,10.73
2026-04-12 00:00:00+03:00,17329.0,389.28,31.28,10.72
2026-04-13 00:00:00+03:00,17270.0,386.91,31.11,10.66
2026-04-14 00:00:00+03:00,17313.0,387.77,30.92,10.68
2026-04-15 00:00:00+03:00,17212.0,385.33,30.73,10.61
2026-04-16 00:00:00+03:00,17194.0,384.84,30.68,10.6
2026-04-17 00:00:00+03:00,17177.0,384.28,30.64,10.58
2026-04-18 00:00:00+03:00,17168.0,384.08,30.62,10.58
2026-04-19 00:00:00+03:00,17099.0,382.54,30.5,10.54
2026-04-20 00:00:00+03:00,17263.0,385.38,30.79,10.61
2026-04-21 00:00:00+03:00,17204.0,383.93,30.67,10.58
2026-04-22 00:00:00+03:00,17186.0,383.5,30.68,10.56
2026-04-23 00:00:00+03:00,17225.0,384.37,30.75,10.59
2026-04-24 00:00:00+03:00,17168.0,382.75,30.76,10.54
2026-04-25 00:00:00+03:00,17205.0,383.58,30.83,10.57
2026-04-26 00:00:00+03:00,17206.0,383.6,30.83,10.57
2026-04-27 00:00:00+03:00,17180.0,382.29,30.6,10.53
2026-04-28 00:00:00+03:00,17174.0,381.89,30.7,10.52
2026-04-29 00:00:00+03:00,17166.56,381.61,30.65,10.51
2026-04-30 00:00:00+03:00,17211.0,382.73,30.77,10.54
2026-05-01 00:00:00+03:00,17237.0,383.31,30.82,10.56
2026-05-02 00:00:00+03:00,17232.0,383.2,30.81,10.55
2026-05-03 00:00:00+03:00,17183.0,382.11,30.72,10.52
2026-05-04 00:00:00+03:00,17214.56,381.66,30.62,10.51
2026-05-05 00:00:00+03:00,17235.58,381.88,30.71,10.52
2026-05-06 00:00:00+03:00,17221.0,381.47,30.48,10.51
2026-05-07 00:00:00+03:00,17213.0,381.18,30.45,10.5
2026-05-08 00:00:00+03:00,17194.0,380.48,30.41,10.48
2026-05-09 00:00:00+03:00,17201.0,380.64,30.42,10.48
2026-05-10 00:00:00+03:00,17191.0,380.42,30.41,10.48
2026-05-11 00:00:00+03:00,17221.0,380.2,30.36,10.47
2026-05-12 00:00:00+03:00,17203.0,379.65,30.38,10.46
2026-05-13 00:00:00+03:00,17213.0,379.72,30.48,10.46
2026-05-14 00:00:00+03:00,17203.0,379.35,30.45,10.45
2026-05-15 00:00:00+03:00,17196.0,378.87,30.6,10.44
2026-05-16 00:00:00+03:00,17183.63,378.6,30.58,10.43
2026-05-17 00:00:00+03:00,17185.91,378.65,30.58,10.43
2026-05-18 00:00:00+03:00,17199.0,378.43,30.57,10.42
2026-05-19 00:00:00+03:00,17205.0,378.57,30.58,10.43
2026-05-20 00:00:00+03:00,17205.0,378.06,30.64,10.41
2026-05-21 00:00:00+03:00,17301.0,380.01,30.75,10.47
2026-05-22 00:00:00+03:00,17264.0,378.99,30.7,10.44
2026-05-23 00:00:00+03:00,17281.0,379.36,30.73,10.45
2026-05-24 00:00:00+03:00,17223.0,378.09,30.62,10.41
2026-05-25 00:00:00+03:00,17295.0,379.02,30.6,10.44
2026-05-26 00:00:00+03:00,17254.06,378.12,30.53,10.42
2026-05-27 00:00:00+03:00,17295.0,379.02,30.6,10.44
2026-05-28 00:00:00+03:00,17236.0,377.72,30.49,10.4
2026-05-29 00:00:00+03:00,17209.0,377.13,30.45,10.39
2026-05-30 00:00:00+03:00,17186.84,376.65,30.41,10.37
2026-05-31 00:00:00+03:00,17219.0,377.35,30.46,10.39
2026-06-01 00:00:00+03:00,17191.0,375.15,30.25,10.33
